# Fichier généré (à part cette partie de commentaires...) à partir de la requête SQL suivante
#
# SELECT ENT.NUMERO AS ENT_ID, ENT.NUMERO_ENTREPRISE AS ENT_CANTONAL_ID, ETB.NUMERO AS ETB_PRN_ID, ETB.NUMERO_ETABLISSEMENT AS ETB_PRN_CANTONAL_ID
# FROM UNIREG.TIERS ENT
# JOIN UNIREG.RAPPORT_ENTRE_TIERS AE ON AE.ANNULATION_DATE IS NULL AND AE.RAPPORT_ENTRE_TIERS_TYPE='ActiviteEconomique' AND AE.ETB_PRINCIPAL=1 AND AE.TIERS_SUJET_ID=ENT.NUMERO
# JOIN UNIREG.TIERS ETB ON AE.TIERS_OBJET_ID=ETB.NUMERO
# WHERE ENT.NUMERO < 100000
# ORDER BY ENT.NUMERO;
#
ENT_ID;ENT_CANTONAL_ID;ETB_PRN_ID;ETB_PRN_CANTONAL_ID
4100;;3009362;
4101;101534972;3009370;101010676
4102;101553961;3009363;101008457
4103;;3009364;
4104;101472888;3009365;101009454
4105;101630132;3009367;101026790
4106;101563259;3009369;101030544
4107;;3009376;
4108;101557329;3009377;101076966
4109;101615854;3009380;101012374
4110;;3009371;
4111;101599854;3009379;101033597
4112;101458200;3009386;101082901
4113;;3009389;
4114;;3009382;
4115;101490751;3009384;101073562
4116;;3009383;
4117;;3009385;
4118;101497973;3009388;101012012
4119;;3009387;
4120;101554851;3009396;101067556
4121;101538218;3009392;101028148
4122;101523859;3009393;101032781
4123;;3009394;
4124;101540144;3009399;101001141
4125;101590706;3009397;101002361
4126;101470240;3009401;101041897
4127;;3009398;
4128;;3009400;
4129;101656693;3009403;100993833
4130;101546473;3009405;101060456
4131;;3009402;
4132;101566783;3009406;100983394
4133;;3009407;
4134;101587554;3009409;100996710
4135;;3009408;
4136;101618124;3009410;101026661
4137;101559847;3009411;101071823
4138;;3009412;
4139;101509365;3009413;101022920
4140;101654285;3009415;101026376
4141;101665487;3009414;101045615
4142;101535539;3009418;101064825
4143;101566791;3002068;101035443
4144;;3009481;
4145;101661057;3009419;101046738
4146;101606050;3009422;101071180
4147;101566087;3009420;100989337
4148;;3009421;
4149;101569595;3009425;101010317
4150;101649831;3009423;100984148
4151;101620794;3002069;101057956
4152;101543442;3009427;101040452
4153;;3009429;
4154;;3009431;
4155;;3009433;
4156;;3009434;
4157;101615446;3005207;101033502
4158;101619950;3009435;101075382
4159;101467059;3007798;101006109
4160;101571975;3009436;101019661
4161;101533243;3009440;100983560
4162;;3009441;
4163;;3009442;
4164;;3009495;
4165;101599108;3009445;100983235
4166;;3009447;
4167;101567545;3009448;100983147
4168;101544594;3009451;101008819
4169;101568253;3009456;101023583
4170;101558823;3009462;101073699
4171;101493163;3009457;101006896
4172;;3009458;
4173;;3009461;
4174;101470870;3009463;101072496
4175;;3009467;
4176;101552941;3009468;101011604
4177;101507917;3002939;101010195
4178;101632048;3009469;101026730
4179;101551663;3009472;100998138
4180;101643244;3009471;101014855
4181;101594196;3009473;101002611
4182;;3009474;
4183;101574245;3009502;100994619
4184;;3009475;
4185;101445489;3009476;101047382
4186;;3009477;
4187;;3009479;
4188;;3009480;
4189;101583686;3009482;101055023
4190;101485553;3009485;101055318
4191;;3009492;
4192;101466163;3009494;101037817
4193;101553937;3009496;101039936
4194;101557923;3009497;101081011
4195;101502159;3009499;101009821
4196;101562135;3009503;100984484
4197;;3009500;
4198;101476134;3009511;101036932
4199;;3009509;
4200;101428955;3009512;101052137
4201;101649037;3009510;101033006
4202;101618194;3009513;101014512
4203;101568347;3009522;100987699
4204;101628420;3009515;101036541
4205;;3009514;
4206;101587276;3009519;101023780
4207;101468694;3009520;100987772
4208;101581842;3009521;101014149
4209;101437637;3009527;101058918
4210;101634786;3009525;101017979
4211;;3009526;
4212;101429647;3009531;101045932
4213;101738676;3005793;101738677
4214;101519597;3009532;101015492
4215;101540228;3009533;101013887
4216;;3003581;
4217;101543092;3009534;100983192
4218;101524908;3009558;101021277
4219;101570427;3009536;101005328
4220;101464847;3009537;101016846
4221;;3009538;
4222;101475349;3009539;100989975
4223;101568771;3009540;101063285
4224;;3009541;
4225;;3005937;
4226;101641982;3009545;100986057
4227;101437703;3009544;101069239
4228;;3009563;
4229;101538042;3009546;101033233
4230;101516706;3009567;100994327
4231;101423493;3009548;101074853
4232;101503079;3009550;101049564
4233;101652007;3009551;101054729
4234;;3009552;
4235;;3009554;
4236;;3009560;
4237;;3009561;
4238;101629092;3009568;101064169
4239;;3009562;
4240;101525104;3009564;100987038
4241;;3009566;
4242;;3009565;
4243;;3009569;
4244;;3009570;
4245;;3009571;
4246;101660121;3009581;100994840
4247;;3009575;
4248;101658185;3009573;100986096
4249;101536238;3009574;101048121
4250;;3009576;
4251;101545625;3000441;101044688
4252;101617380;3000056;101027884
4253;;3009588;
4254;101436593;3009582;101047521
4255;;3009578;
4256;;3009579;
4257;;3009580;
4258;101545645;3009586;101024839
4259;;3009589;
4260;;3009590;
4261;;3009592;
4262;;3009593;
4263;101444165;3009594;101071827
4264;101564483;3009595;101031002
4265;101475990;3009598;100984658
4266;101632334;3009596;101076244
4267;;3009601;
4268;101540506;3009600;101051559
4269;101423379;3009599;101005301
4270;101617166;3009603;101067391
4271;;3009605;
4272;;3009604;
4273;101555963;3009606;100999638
4274;101611912;3009607;101034378
4275;101617890;3009610;101009627
4276;101741258;3009613;101741259
4277;;3009609;
4278;101545453;3009612;101014272
4279;101541986;3009621;101081967
4280;101565005;3009614;101024938
4281;101540724;3009619;101063290
4282;;3009615;
4283;101583764;3009636;100987279
4284;;3009616;
4285;;3009617;
4286;101565761;3009620;101076735
4287;101434091;3009622;101063399
4288;;3009624;
4289;101533094;3009623;100985020
4290;101608610;3009625;101062068
4291;101568049;3009627;101054178
4292;;3009630;
4293;;3009628;
4294;;3009629;
4295;101561541;3009634;101045960
4296;101524550;3009633;101071987
4297;;3009635;
4298;101571331;3009639;100994336
4299;101542230;3009637;101021684
4300;101608666;3009641;101014371
4301;101739251;3009649;101739252
4302;101648579;3009644;101039634
4303;101530615;3009653;101031177
4304;101569283;3009645;100987742
4305;101554451;3009648;101030324
4306;;3009660;
4307;;3009650;
4308;;3009651;
4309;;3009652;
4310;101545525;3009654;101077797
4311;101444614;3009657;100997773
4312;101638322;3009659;101047786
4313;101600680;3004323;101064130
4314;101442293;3009658;101016104
4315;101602650;3009663;100990634
4316;101502564;3009664;101035520
4317;101587496;3004324;101009934
4318;;3009661;
4319;101543362;3009665;101045759
4320;101670046;3009685;101087280
4321;101491639;3009667;101049396
4322;;3009668;
4323;101567211;3009669;101035412
4324;101560013;3004538;101009416
4325;101565857;3009674;100989130
4326;101421447;3009675;101004124
4327;101528458;3009677;101528459
4328;;3009676;
4329;;3009680;
4330;101419354;3009679;101075703
4331;101538990;3009681;101011915
4332;101479607;3009688;101059417
4333;101552427;3002070;101033904
4334;;3009682;
4335;101492523;3009684;101010841
4336;;3009683;
4337;101558375;3009689;101064031
4338;;3009687;
4339;101543710;3009690;100983152
4340;;3009706;
4341;101534213;3009691;100982631
4342;101632280;3009693;101002129
4343;;3009694;
4344;;3009692;
4345;101540348;3009695;101026686
4346;101544524;3009696;101013317
4347;101600820;3009697;101023696
4348;101481893;3009698;101021678
4349;101495933;3009702;101072849
4350;;3009699;
4351;;3009700;
4352;;3009703;
4353;101630702;3009701;101020369
4354;;3009709;
4355;;3009704;
4356;101617366;3001151;101051336
4357;101557239;3009716;101034417
4358;;3009705;
4359;101663121;3009711;101013840
4360;101556257;3000290;101021679
4361;;3009708;
4362;;3009710;
4363;;3009712;
4364;101660841;3009715;101020881
4365;101537486;3009747;101064497
4366;;3009720;
4367;101482775;3009719;101048770
4368;;3009722;
4369;101460361;3009723;101062967
4370;;3009733;
4371;;3009724;
4372;101584956;3009726;101010581
4373;;3009725;
4374;101547781;3009727;101063415
4375;101524792;3009728;101012665
4376;;3009729;
4377;101554075;3009736;101012659
4378;;3009730;
4379;;3009731;
4380;;3009732;
4381;;3009734;
4382;;3009735;
4383;101570533;3009739;101059005
4384;;3009740;
4385;;3009741;
4386;101616486;3009744;100995519
4387;101600668;3009745;100998239
4388;;3009748;
4389;101569875;3009750;100986161
4390;;3009749;
4391;101547377;3009754;100993990
4392;101565569;3009753;100995526
4393;;3009756;
4394;;3009755;
4395;101618504;3009758;101037777
4396;101538298;3009759;101000082
4397;;3009757;
4398;101574941;3009766;101014352
4399;101523873;3003058;101066035
4400;101554031;3009760;101080368
4401;101433293;3009768;101019126
4402;;3009761;
4403;;3009763;
4404;;3009764;
4405;;3009765;
4406;101538676;3009770;101025507
4407;101614022;3009792;101033367
4408;101611538;3009771;100989153
4409;101621206;3009772;101011549
4410;101561939;3009773;101011148
4411;;3009785;
4412;101662963;3009775;101026436
4413;;3002482;
4414;101610758;3009777;101079126
4415;101535746;3004550;101051420
4416;101657219;3009779;101015863
4417;;3009780;
4418;101563531;3009783;101011151
4419;101474753;3009782;101014114
4420;;3009784;
4421;101508343;3009787;100994512
4422;101585536;3009786;101011068
4423;101662699;3009788;101017642
4424;101593368;3009797;101033074
4425;101600074;3009796;101013109
4426;;3009791;
4427;;3009793;
4428;101558293;3009800;101083250
4429;;3009799;
4430;;3009801;
4431;101454295;3009802;101004103
4432;101612896;3009811;101015075
4433;101599486;3009804;100996560
4434;101521117;3009805;101068945
4435;101467228;3006868;101070744
4436;101630290;3009807;101037682
4437;;3009817;
4438;101536116;3009812;101033596
4439;101599032;3009809;101075325
4440;;3009813;
4441;101490243;3009814;101067576
4442;101549213;3009815;101073373
4443;101630900;3009816;101035151
4444;;3009818;
4445;101639318;3009822;101056225
4446;101556531;3009820;101074521
4447;;3009819;
4448;101658891;3009821;101058657
4449;;3009823;
4450;101485499;3009826;101069327
4451;101428551;3009824;101043803
4452;101552231;3004501;101010349
4453;101627694;3009827;101067818
4454;;3009829;
4455;101616942;3009832;101030818
4456;101533623;3009833;101077531
4457;;3009834;
4458;;3009836;
4459;101464699;3009838;101056302
4460;;3009837;
4461;101618720;3009840;101072421
4462;101563057;3009844;100991106
4463;101587366;3009841;101044796
4464;;3009843;
4465;101527336;3000894;101075303
4466;101427973;3009859;101077271
4467;;3009862;
4468;101541576;3009861;101011352
4469;101481005;3001434;101071867
4470;101578713;3009865;101038399
4471;101599946;3009866;101019362
4472;101548407;3009126;101026259
4473;;3009864;
4474;101537498;3006080;101057981
4475;101419284;3009867;101063801
4476;101580212;3009869;101062824
4477;101540678;3009868;101031046
4478;101607448;3009877;101006877
4479;101538576;3009872;101020694
4480;;3009870;
4481;;3009873;
4482;101606970;3009874;101063969
4483;101619276;3009879;101012197
4484;101424345;3009878;101044588
4485;101455306;3009882;101050378
4486;101454392;3009881;100984744
4487;;3009883;
4488;;3009884;
4489;101515128;3009885;101024089
4490;101579583;3009886;100998767
4491;101612618;3009888;101032695
4492;101566449;3009889;101011558
4493;;3009887;
4494;101585442;3009890;101067816
4495;;3009891;
4496;101533999;3009892;101049254
4497;101589154;3009893;101052064
4498;101506629;3009895;101001701
4499;101575211;3009894;100984745
4500;101627026;3009897;101033448
4501;;3009909;
4502;101535998;3009899;101010373
4503;101442407;3009901;101077411
4504;101592056;3009900;100995766
4505;101448001;3009912;100983676
4506;;3004775;
4507;;3009902;
4508;;3009904;
4509;101466523;3009933;101012730
4510;101501757;3009905;101058658
4511;101482147;3009907;101063770
4512;101604958;3004216;101014443
4513;;3009908;
4514;101585836;3009910;101063395
4515;101426179;3009913;100983472
4516;;3009911;
4517;101459181;3009914;101011096
4518;;3009919;
4519;101588596;3009918;101044541
4520;101553155;3009939;101036433
4521;101449457;3009920;101011736
4522;;3009923;
4523;;3009925;
4524;101628232;3009929;101069410
4525;101581456;3009926;101012619
4526;;3009931;
4527;;3009930;
4528;;3009934;
4529;;3009935;
4530;;3009936;
4531;101542648;3009937;101032371
4532;101534137;3009938;101054050
4533;101625412;3009942;101007671
4534;;3009940;
4535;;3009964;
4536;;3009981;
4537;;3009944;
4538;101658693;3009955;101064963
4539;101569255;3009958;101037793
4540;101460506;3009956;100996790
4541;101568417;3009960;101009831
4542;;3009961;
4543;101545295;3009962;101041993
4544;101463691;3002788;101083393
4545;;3010004;
4546;101600536;3009966;101081299
4547;;3009967;
4548;101583770;3009968;101038275
4549;101548601;3009980;101005982
4550;;3009969;
4551;;3009970;
4552;101555841;3009979;101014123
4553;101652241;3009984;101009945
4554;101423883;3009983;101068695
4555;101645995;3010007;100980627
4556;101497859;3009993;101021190
4557;;3009994;
4558;101600888;3009997;101007759
4559;101535898;3010001;101018979
4560;101427437;3010010;101014712
4561;;3010005;
4562;;3010006;
4563;;3010011;
4564;;3010008;
4565;101629010;3010013;101057092
4566;101554243;3010016;101025635
4567;;3010012;
4568;101585956;3005194;101074932
4569;101450643;3010017;100985021
4570;;3010014;
4571;;3010015;
4572;;3010018;
4573;101648109;3010021;100998757
4574;101656955;3010019;101028157
4575;101611226;3010020;100997013
4576;101626944;3010024;100995680
4577;101621822;3010041;100998234
4578;101636280;3010023;101002191
4579;101585084;3000891;100984825
4580;101536062;3009671;101035411
4581;;3010022;
4582;;3010025;
4583;;3010026;
4584;101561367;3010031;100996844
4585;101618946;3010028;101010936
4586;101459357;3010029;101006196
4587;101592692;3010030;101017505
4588;;3010032;
4589;101598268;3010035;101010918
4590;;3010033;
4591;;3010034;
4592;101648315;3003291;101021309
4593;101521709;3010037;100986088
4594;;3010052;
4595;101635192;3010040;101031725
4596;101491221;3010043;100981953
4597;;3010044;
4598;101542274;3002071;101004931
4599;101585558;3010049;101059346
4600;;3010045;
4601;;3010050;
4602;101505417;3010051;101047543
4603;101498643;3010061;101042082
4604;101601652;3010068;100989060
4605;101510098;3010053;101047131
4606;;3010057;
4607;;3010059;
4608;;3010065;
4609;101482169;3010101;101016286
4610;;3010066;
4611;101621207;3010067;101019519
4612;101549529;3010070;101013065
4613;101589328;3010071;101042393
4614;101473824;3010073;101065431
4615;101574845;3010075;100983120
4616;;3010079;
4617;;3010077;
4618;;3010078;
4619;101467375;3010089;100992858
4620;101507517;3010115;101055022
4621;101611656;3002072;101010828
4622;101523765;3010083;101016603
4623;;3010085;
4624;101735131;3009982;101735132
4625;101523453;3010086;101077896
4626;;3010114;
4627;;3010092;
4628;101627904;3002741;101021789
4629;;3010095;
4630;101535710;3010096;100993480
4631;;3010100;
4632;101568723;3010103;101001966
4633;;3010107;
4634;;3010108;
4635;;3010110;
4636;101562775;3010112;101072500
4637;101557245;3010113;101033495
4638;101484787;3010120;101054662
4639;101612538;3010119;100987053
4640;101611362;3010121;101022115
4641;101549917;3010118;101051791
4642;101624040;3010124;100993619
4643;;3010123;
4644;101455412;3010127;101015670
4645;;3010125;
4646;101663935;3010129;101054430
4647;101531266;3010132;101016036
4648;101637916;3010130;100997056
4649;101446691;3010131;101068549
4650;;3010134;
4651;101524776;3010137;101004649
4652;;3010133;
4653;;3010136;
4654;;3010135;
4655;;3010140;
4656;101518534;3010139;100989444
4657;101565473;3010138;100999775
4658;;3010141;
4659;101609614;3010143;101006620
4660;101610150;3010146;101026396
4661;101563213;3010144;101010814
4662;101573799;3010148;101013183
4663;;3010147;
4664;;3010150;
4665;;3010149;
4666;;3010151;
4667;101611166;3010153;101012126
4668;101534968;3010154;101068058
4669;101471435;3010155;101029914
4670;101586154;3010156;101003347
4671;101553363;3010169;101012032
4672;;3010157;
4673;;3010158;
4674;;3010160;
4675;101510223;3010164;101018978
4676;101474373;3000740;101007576
4677;;3010161;
4678;101489261;3010165;101069109
4679;101604004;3010175;101041363
4680;;3010170;
4681;;3010168;
4682;101591664;3010172;101071822
4683;;3010171;
4684;101456906;3010174;101021364
4685;101432033;3010173;101074340
4686;101641776;3010178;101078203
4687;101560073;3010177;101060357
4688;101571095;3010176;101017627
4689;;3010179;
4690;101533601;3010185;101046498
4691;101600318;3010182;101012047
4692;101472343;3005947;101027879
4693;;3010180;
4694;101538538;3010184;100985529
4695;;3010181;
4696;101614726;3010191;101011152
4697;;3010207;
4698;101435237;3010190;101016178
4699;101549525;3010201;101055255
4700;101432179;3010202;101025733
4701;;3010219;
4702;101661743;3010216;100983753
4703;101423619;3010218;101025731
4704;101622326;3010223;101028816
4705;101534496;3010226;100987219
4706;101655835;3010222;101031361
4707;;3007965;
4708;101609096;3010225;101057062
4709;101587168;3010227;101019045
4710;101471008;3010240;101075793
4711;;3010230;
4712;101624906;3010233;101066240
4713;101421115;3001283;100992359
4714;;3010231;
4715;;3010235;
4716;101492887;3010236;101020366
4717;101422901;3010237;100996018
4718;101631508;3010238;101021111
4719;101595230;3010242;101010351
4720;101558349;3010241;101002276
4721;;3010239;
4722;101660279;3010245;101064114
4723;101659793;3010248;101011170
4724;;3010246;
4725;;3010251;
4726;101588406;3010249;101044581
4727;101448003;3010250;101022736
4728;101561725;3010252;101023797
4729;101617745;3010256;101057023
4730;;3010257;
4731;;3010261;
4732;101545385;3010258;101012526
4733;101489041;3010260;101074243
4734;101618086;3010259;101012301
4735;101616158;3010262;101038449
4736;101591130;3010265;101033490
4737;101544718;3010285;101000852
4738;101436379;3010269;100984116
4739;;3010268;
4740;101513006;3010270;101027907
4741;101608400;3010274;101017560
4742;;3010272;
4743;;3010273;
